District,Zone,Geographical Region,Region,District_code,VDC_name,VDC_code
Dhanusa,Janakpur,Terai,Central,17,Shantipur,17087
Dhanusa,Janakpur,Terai,Central,17,Siddha,17088
Dhanusa,Janakpur,Terai,Central,17,Singyahimaidan,17089
Dhanusa,Janakpur,Terai,Central,17,Sinurjoda,17090
Dhanusa,Janakpur,Terai,Central,17,Sonigama,17091
Dhanusa,Janakpur,Terai,Central,17,Sugamadhukarahi,17092
Dhanusa,Janakpur,Terai,Central,17,Suganikash,17093
Dhanusa,Janakpur,Terai,Central,17,Tarapattisirsiya,17094
Dhanusa,Janakpur,Terai,Central,17,Thadijhijha,17095
Dhanusa,Janakpur,Terai,Central,17,Thillayaduwa,17096
Dhanusa,Janakpur,Terai,Central,17,Tulsichauda,17097
Dhanusa,Janakpur,Terai,Central,17,Tulsiyahinikas,17098
Dhanusa,Janakpur,Terai,Central,17,Tulsiyanijabdi,17099
Dhanusa,Janakpur,Terai,Central,17,Umaprempur,17100
Dhanusa,Janakpur,Terai,Central,17,Yadukush,17101
Dhanusa,Janakpur,Terai,Central,17,Yagyabhumi,17102
Mahottari,Janakpur,Terai,Central,18,Anakar,18001
Mahottari,Janakpur,Terai,Central,18,Aurahi,18002
Mahottari,Janakpur,Terai,Central,18,Bagada,18003
Mahottari,Janakpur,Terai,Central,18,Bairgiyabanchauri,18004
Mahottari,Janakpur,Terai,Central,18,Bairgiyalaxminiya,18005
Mahottari,Janakpur,Terai,Central,18,Balawa,18006
Mahottari,Janakpur,Terai,Central,18,Banaulidonauli,18007
Mahottari,Janakpur,Terai,Central,18,Banouta,18008
Mahottari,Janakpur,Terai,Central,18,Bardibas,18009
Mahottari,Janakpur,Terai,Central,18,Basabitti,18010
Mahottari,Janakpur,Terai,Central,18,Bathanaha,18011
Mahottari,Janakpur,Terai,Central,18,Belgachhi,18012
Mahottari,Janakpur,Terai,Central,18,Bharatpur,18013
Mahottari,Janakpur,Terai,Central,18,Bhatauliya,18014
Mahottari,Janakpur,Terai,Central,18,Bijayalpura,18015
Mahottari,Janakpur,Terai,Central,18,Bramarpura,18016
Mahottari,Janakpur,Terai,Central,18,Damhimarayee,18017
Mahottari,Janakpur,Terai,Central,18,Dhamaura,18018
Mahottari,Janakpur,Terai,Central,18,Dharmapur,18019
Mahottari,Janakpur,Terai,Central,18,Dhirapur,18020
Mahottari,Janakpur,Terai,Central,18,Ekadarabela,18021
Mahottari,Janakpur,Terai,Central,18,Ekarahiya,18022
Mahottari,Janakpur,Terai,Central,18,Etaharwakatti,18023
Mahottari,Janakpur,Terai,Central,18,Fulahattaparikauli,18024
Mahottari,Janakpur,Terai,Central,18,Fulakaha,18025
Mahottari,Janakpur,Terai,Central,18,Gaidahabhelpur,18026
Mahottari,Janakpur,Terai,Central,18,Gauribas,18027
Mahottari,Janakpur,Terai,Central,18,Gaushala,18028
Mahottari,Janakpur,Terai,Central,18,Gonarpura,18029
Mahottari,Janakpur,Terai,Central,18,Halkhori,18030
Mahottari,Janakpur,Terai,Central,18,Hariharpurharinamari,18031
Mahottari,Janakpur,Terai,Central,18,Hathilet,18032
Mahottari,Janakpur,Terai,Central,18,Hatisarwa,18033
Mahottari,Janakpur,Terai,Central,18,Jaleshwar Municipality,18034
Mahottari,Janakpur,Terai,Central,18,Khairbanni,18035
Mahottari,Janakpur,Terai,Central,18,Khayarmara,18036
Mahottari,Janakpur,Terai,Central,18,Khopi,18037
Mahottari,Janakpur,Terai,Central,18,Khuttapiparadhi,18038
Mahottari,Janakpur,Terai,Central,18,Kisannagar,18039
Mahottari,Janakpur,Terai,Central,18,Kolhuwabagaicha,18040
Mahottari,Janakpur,Terai,Central,18,Laximiniya,18041
Mahottari,Janakpur,Terai,Central,18,Loharpatti,18042
Mahottari,Janakpur,Terai,Central,18,Mahadaiyatapanpur,18043
Mahottari,Janakpur,Terai,Central,18,Mahottari,18044
Mahottari,Janakpur,Terai,Central,18,Maisthan,18045
Mahottari,Janakpur,Terai,Central,18,Majhorabishnupur,18046
Mahottari,Janakpur,Terai,Central,18,Manara,18047
Mahottari,Janakpur,Terai,Central,18,Matihani,18048
Mahottari,Janakpur,Terai,Central,18,Meghanathgorahanna,18049
Mahottari,Janakpur,Terai,Central,18,Nainhi,18050
Mahottari,Janakpur,Terai,Central,18,Nigaul,18051
Mahottari,Janakpur,Terai,Central,18,Paraul,18052
Mahottari,Janakpur,Terai,Central,18,Parsadewadh,18053
Mahottari,Janakpur,Terai,Central,18,Parsapateli,18054
Mahottari,Janakpur,Terai,Central,18,Pasupatinagar,18055
Mahottari,Janakpur,Terai,Central,18,Pigouna,18056
Mahottari,Janakpur,Terai,Central,18,Pipra,18057
Mahottari,Janakpur,Terai,Central,18,Pokharibhindasamgrampur,18058
Mahottari,Janakpur,Terai,Central,18,Raghunathpur,18059
Mahottari,Janakpur,Terai,Central,18,Ramgopalpur,18060
Mahottari,Janakpur,Terai,Central,18,Ramnagar,18061
Mahottari,Janakpur,Terai,Central,18,Ratauli,18062
Mahottari,Janakpur,Terai,Central,18,Sahasaula,18063
Mahottari,Janakpur,Terai,Central,18,Sahorawa,18064
Mahottari,Janakpur,Terai,Central,18,Sandha,18065
Mahottari,Janakpur,Terai,Central,18,Sarpallo,18066
Mahottari,Janakpur,Terai,Central,18,Shamsi,18067
Mahottari,Janakpur,Terai,Central,18,Shreepur,18068
Mahottari,Janakpur,Terai,Central,18,Simardahi,18069
Mahottari,Janakpur,Terai,Central,18,Singyahi,18070
Mahottari,Janakpur,Terai,Central,18,Sisawakataiya,18071
Mahottari,Janakpur,Terai,Central,18,Sonama,18072
Mahottari,Janakpur,Terai,Central,18,Sonamai,18073
Mahottari,Janakpur,Terai,Central,18,Sonaul,18074
Mahottari,Janakpur,Terai,Central,18,Sugavawani,18075
Mahottari,Janakpur,Terai,Central,18,Sundarpur,18076
Mahottari,Janakpur,Terai,Central,18,Vagaha,18077
Sarlahi,Janakpur,Terai,Central,19,Achalgadh,19001
Sarlahi,Janakpur,Terai,Central,19,Arnaha,19002
Sarlahi,Janakpur,Terai,Central,19,Atrouli,19003
Sarlahi,Janakpur,Terai,Central,19,Aurahi,19004
Sarlahi,Janakpur,Terai,Central,19,Babarganj,19005
Sarlahi,Janakpur,Terai,Central,19,Bagdaha,19006
Sarlahi,Janakpur,Terai,Central,19,Bahadurpur,19007
Sarlahi,Janakpur,Terai,Central,19,Balara,19008
Sarlahi,Janakpur,Terai,Central,19,Baraudhoran,19009
Sarlahi,Janakpur,Terai,Central,19,Barahathawa,19010
Sarlahi,Janakpur,Terai,Central,19,Basantapur,19011
Sarlahi,Janakpur,Terai,Central,19,Batraul,19012
Sarlahi,Janakpur,Terai,Central,19,Bela,19013
Sarlahi,Janakpur,Terai,Central,19,Belhi,19014
Sarlahi,Janakpur,Terai,Central,19,Belwajabdi,19015
Sarlahi,Janakpur,Terai,Central,19,Bhadsar,19016
Sarlahi,Janakpur,Terai,Central,19,Bhagawatipur,19017
Sarlahi,Janakpur,Terai,Central,19,Bhaktipur,19018
Sarlahi,Janakpur,Terai,Central,19,Bhawanipur,19019
Sarlahi,Janakpur,Terai,Central,19,Brahmapuri,19020
Sarlahi,Janakpur,Terai,Central,19,Chandranagar,19021
Sarlahi,Janakpur,Terai,Central,19,Chhataul,19022
Sarlahi,Janakpur,Terai,Central,19,Chhatona,19023
Sarlahi,Janakpur,Terai,Central,19,Dhanakaulpachhiyati,19024
Sarlahi,Janakpur,Terai,Central,19,Dhanakaulpurba,19025
Sarlahi,Janakpur,Terai,Central,19,Dhangada,19026
Sarlahi,Janakpur,Terai,Central,19,Dhungrekhola,19027
Sarlahi,Janakpur,Terai,Central,19,Dhurkauli,19028
Sarlahi,Janakpur,Terai,Central,19,Dumariya,19029
Sarlahi,Janakpur,Terai,Central,19,Farahadawa,19030
Sarlahi,Janakpur,Terai,Central,19,Fulparasi,19031
Sarlahi,Janakpur,Terai,Central,19,Gadahiyabairi,19032
Sarlahi,Janakpur,Terai,Central,19,Gamhariya,19033
Sarlahi,Janakpur,Terai,Central,19,Godeta,19034
Sarlahi,Janakpur,Terai,Central,19,Gourishankar,19035
Sarlahi,Janakpur,Terai,Central,19,Hajariya,19036
Sarlahi,Janakpur,Terai,Central,19,Harakthawa,19037
Sarlahi,Janakpur,Terai,Central,19,Haripur,19038
Sarlahi,Janakpur,Terai,Central,19,Haripurwa,19039
Sarlahi,Janakpur,Terai,Central,19,Hariyon,19040
Sarlahi,Janakpur,Terai,Central,19,Hathiyol,19041
Sarlahi,Janakpur,Terai,Central,19,Hempur,19042
Sarlahi,Janakpur,Terai,Central,19,Ishworpur,19043
Sarlahi,Janakpur,Terai,Central,19,Jabdi,19044
Sarlahi,Janakpur,Terai,Central,19,Jamuniya,19045
Sarlahi,Janakpur,Terai,Central,19,Janakinagar,19046
Sarlahi,Janakpur,Terai,Central,19,Jingadawa,19047
Sarlahi,Janakpur,Terai,Central,19,Kabilasi,19048
Sarlahi,Janakpur,Terai,Central,19,Kalinjor,19049
Sarlahi,Janakpur,Terai,Central,19,Karmaiya,19050
Sarlahi,Janakpur,Terai,Central,19,Khirwa,19051
Sarlahi,Janakpur,Terai,Central,19,Khoriya,19052
Sarlahi,Janakpur,Terai,Central,19,Khutauna,19053
Sarlahi,Janakpur,Terai,Central,19,Kisanpur,19054
Sarlahi,Janakpur,Terai,Central,19,Kodena,19055
Sarlahi,Janakpur,Terai,Central,19,Lalbandi,19056
Sarlahi,Janakpur,Terai,Central,19,Laukath,19057
Sarlahi,Janakpur,Terai,Central,19,Laxmipurkodraha,19058
Sarlahi,Janakpur,Terai,Central,19,Laxmipursu.,19059
Sarlahi,Janakpur,Terai,Central,19,Madhubangoth,19060
Sarlahi,Janakpur,Terai,Central,19,Madhubani,19061
Sarlahi,Janakpur,Terai,Central,19,Mahinathpur,19062
Sarlahi,Janakpur,Terai,Central,19,Mailhi,19063
Sarlahi,Janakpur,Terai,Central,19,Malangawa  Municipality,19064
Sarlahi,Janakpur,Terai,Central,19,Manpur,19065
Sarlahi,Janakpur,Terai,Central,19,Mirjapur,19066
Sarlahi,Janakpur,Terai,Central,19,Mohanpur,19067
Sarlahi,Janakpur,Terai,Central,19,Motipur,19068
Sarlahi,Janakpur,Terai,Central,19,Murtiya,19069
Sarlahi,Janakpur,Terai,Central,19,Musauli,19070
Sarlahi,Janakpur,Terai,Central,19,Narayankhola,19071
Sarlahi,Janakpur,Terai,Central,19,Narayanpur,19072
Sarlahi,Janakpur,Terai,Central,19,Netraganj,19073
Sarlahi,Janakpur,Terai,Central,19,Noukailawa,19074
Sarlahi,Janakpur,Terai,Central,19,Parsa,19075
Sarlahi,Janakpur,Terai,Central,19,Parwanipur,19076
Sarlahi,Janakpur,Terai,Central,19,Pattharkot,19077
Sarlahi,Janakpur,Terai,Central,19,Pidari,19078
Sarlahi,Janakpur,Terai,Central,19,Pidariya,19079
Sarlahi,Janakpur,Terai,Central,19,Pipariya,19080
Sarlahi,Janakpur,Terai,Central,19,Rajghat,19081
Sarlahi,Janakpur,Terai,Central,19,Ramban,19082
Sarlahi,Janakpur,Terai,Central,19,Ramnagarbahaur,19083
Sarlahi,Janakpur,Terai,Central,19,Raniganj,19084
Sarlahi,Janakpur,Terai,Central,19,Rohuwa,19085
Sarlahi,Janakpur,Terai,Central,19,Sakraul,19086
Sarlahi,Janakpur,Terai,Central,19,Salempur,19087
Sarlahi,Janakpur,Terai,Central,19,Sangrampur,19088
Sarlahi,Janakpur,Terai,Central,19,Sankarpur,19089
Sarlahi,Janakpur,Terai,Central,19,Sasapur,19090
Sarlahi,Janakpur,Terai,Central,19,Shreepur,19091
Sarlahi,Janakpur,Terai,Central,19,Sikhauna,19092
Sarlahi,Janakpur,Terai,Central,19,Simara,19093
Sarlahi,Janakpur,Terai,Central,19,Sisotiya,19094
Sarlahi,Janakpur,Terai,Central,19,Sisout,19095
Sarlahi,Janakpur,Terai,Central,19,Sohadawa,19096
Sarlahi,Janakpur,Terai,Central,19,Sudama,19097
Sarlahi,Janakpur,Terai,Central,19,Sundarpur,19098
Sarlahi,Janakpur,Terai,Central,19,Sundarpurchuldawa,19099
Sarlahi,Janakpur,Terai,Central,19,Tribhuwannagar,19100
Sindhuli,Janakpur,Hill,Central,20,Amale,20001
Sindhuli,Janakpur,Hill,Central,20,Arunthakur,20002
Sindhuli,Janakpur,Hill,Central,20,Bahuntilpung,20003
Sindhuli,Janakpur,Hill,Central,20,Balajor,20004
Sindhuli,Janakpur,Hill,Central,20,Baseshwor,20005
Sindhuli,Janakpur,Hill,Central,20,Bastipur,20006
Sindhuli,Janakpur,Hill,Central,20,Belghari,20007
Sindhuli,Janakpur,Hill,Central,20,Bhadrakali,20008
Sindhuli,Janakpur,Hill,Central,20,Bhimeshwor,20009
Sindhuli,Janakpur,Hill,Central,20,Bhimsthan,20010
Sindhuli,Janakpur,Hill,Central,20,Bhuwaneshorigwaltar,20011
Sindhuli,Janakpur,Hill,Central,20,Bitijorbagaiya,20012
Sindhuli,Janakpur,Hill,Central,20,Dadiguranshe,20013
Sindhuli,Janakpur,Hill,Central,20,Dudbhanjyang,20014
Sindhuli,Janakpur,Hill,Central,20,Dudhouli,20015
Sindhuli,Janakpur,Hill,Central,20,Hariharpurgadhi,20016
Sindhuli,Janakpur,Hill,Central,20,Harsahi,20017
Sindhuli,Janakpur,Hill,Central,20,Hatpate,20018
Sindhuli,Janakpur,Hill,Central,20,Jalkanya,20019
Sindhuli,Janakpur,Hill,Central,20,Jarayotar,20020
Sindhuli,Janakpur,Hill,Central,20,Jhangajholiralmata,20021
Sindhuli,Janakpur,Hill,Central,20,Jinakhu,20022
Sindhuli,Janakpur,Hill,Central,20,Kakurthakur,20023
Sindhuli,Janakpur,Hill,Central,20,Kalpabrishykha,20024
Sindhuli,Janakpur,Hill,Central,20,Kamalamai Municipality,20025
Sindhuli,Janakpur,Hill,Central,20,Kapilakot,20026
Sindhuli,Janakpur,Hill,Central,20,Khangsang,20027
Sindhuli,Janakpur,Hill,Central,20,Kholagaun,20028
Sindhuli,Janakpur,Hill,Central,20,Kuseswordumja,20029
Sindhuli,Janakpur,Hill,Central,20,Kyaneshwor,20030
Sindhuli,Janakpur,Hill,Central,20,Ladabhir(Mahendra),20031
Sindhuli,Janakpur,Hill,Central,20,Lampantar,20032
Sindhuli,Janakpur,Hill,Central,20,Mahadevdada,20033
Sindhuli,Janakpur,Hill,Central,20,Mahadevsthan,20034
Sindhuli,Janakpur,Hill,Central,20,Mahendrajhayadi,20035
Sindhuli,Janakpur,Hill,Central,20,Majhuwa,20036
Sindhuli,Janakpur,Hill,Central,20,Netrakali,20037
Sindhuli,Janakpur,Hill,Central,20,Nipane,20038
Sindhuli,Janakpur,Hill,Central,20,Pipalmadi,20039
Sindhuli,Janakpur,Hill,Central,20,Puranojhangajholi,20040
Sindhuli,Janakpur,Hill,Central,20,Ranibas,20041
Sindhuli,Janakpur,Hill,Central,20,Ranichuri,20042
Sindhuli,Janakpur,Hill,Central,20,Ratanchura,20043
Sindhuli,Janakpur,Hill,Central,20,Ratnawati,20044
Sindhuli,Janakpur,Hill,Central,20,Santeswori(Rampur),20045
Sindhuli,Janakpur,Hill,Central,20,Sirthouli,20046
Sindhuli,Janakpur,Hill,Central,20,Sitalpati,20047
Sindhuli,Janakpur,Hill,Central,20,Solpathana,20048
Sindhuli,Janakpur,Hill,Central,20,Sunampokhari,20049
Sindhuli,Janakpur,Hill,Central,20,Tamajor,20050
Sindhuli,Janakpur,Hill,Central,20,Tandi,20051
Sindhuli,Janakpur,Hill,Central,20,Tinkanya,20052
Sindhuli,Janakpur,Hill,Central,20,Tosramkhola,20053
Sindhuli,Janakpur,Hill,Central,20,Tribhuvanambote,20054
Ramechhap,Janakpur,Hill,Central,21,Bamtibhandar,21001
Ramechhap,Janakpur,Hill,Central,21,Betali,21002
Ramechhap,Janakpur,Hill,Central,21,Bethan,21003
Ramechhap,Janakpur,Hill,Central,21,Bhadaure,21004
Ramechhap,Janakpur,Hill,Central,21,Bhatauli,21005
Ramechhap,Janakpur,Hill,Central,21,Bhirpani,21006
Ramechhap,Janakpur,Hill,Central,21,Bhujee,21007
Ramechhap,Janakpur,Hill,Central,21,Bijulikot,21008
Ramechhap,Janakpur,Hill,Central,21,Chanakhu,21009
Ramechhap,Janakpur,Hill,Central,21,Chisapani,21010
Ramechhap,Janakpur,Hill,Central,21,Chuchure,21011
Ramechhap,Janakpur,Hill,Central,21,Dadhuwa,21012
Ramechhap,Janakpur,Hill,Central,21,Deurali,21013
Ramechhap,Janakpur,Hill,Central,21,Dimipokhari,21014
Ramechhap,Janakpur,Hill,Central,21,Doramba,21015
Ramechhap,Janakpur,Hill,Central,21,Duragau,21016
Ramechhap,Janakpur,Hill,Central,21,Farpu,21017
Ramechhap,Janakpur,Hill,Central,21,Gelu,21018
Ramechhap,Janakpur,Hill,Central,21,Goswara,21019
Ramechhap,Janakpur,Hill,Central,21,Gothgau,21020
Ramechhap,Janakpur,Hill,Central,21,Gumdel,21021
Ramechhap,Janakpur,Hill,Central,21,Gunsibhadaure,21022
Ramechhap,Janakpur,Hill,Central,21,Guptesor,21023
Ramechhap,Janakpur,Hill,Central,21,Hiledevi,21024
Ramechhap,Janakpur,Hill,Central,21,Himganga,21025
Ramechhap,Janakpur,Hill,Central,21,Kathjor,21026
Ramechhap,Janakpur,Hill,Central,21,Khadadevi,21027
Ramechhap,Janakpur,Hill,Central,21,Khaniyapani,21028
Ramechhap,Janakpur,Hill,Central,21,Khimti,21029
Ramechhap,Janakpur,Hill,Central,21,Kubukasthali,21030
Ramechhap,Janakpur,Hill,Central,21,Lakhanpur,21031
Ramechhap,Janakpur,Hill,Central,21,Majuwa,21032
Ramechhap,Janakpur,Hill,Central,21,Makadum,21033
Ramechhap,Janakpur,Hill,Central,21,Maluwajor,21034
Ramechhap,Janakpur,Hill,Central,21,Manthali,21035
Ramechhap,Janakpur,Hill,Central,21,Nagadaha,21036
Ramechhap,Janakpur,Hill,Central,21,Namadi,21037
Ramechhap,Janakpur,Hill,Central,21,Okhreni,21038
Ramechhap,Janakpur,Hill,Central,21,Pakarbas,21039
Ramechhap,Janakpur,Hill,Central,21,Phulasi,21040
Ramechhap,Janakpur,Hill,Central,21,Pinkhuri,21041
Ramechhap,Janakpur,Hill,Central,21,Pritee,21042
Ramechhap,Janakpur,Hill,Central,21,Puranagau,21043
Ramechhap,Janakpur,Hill,Central,21,Rakathum,21044
Ramechhap,Janakpur,Hill,Central,21,Ramechhap,21045
Ramechhap,Janakpur,Hill,Central,21,Rampur,21046
Ramechhap,Janakpur,Hill,Central,21,Rasanalu,21047
Ramechhap,Janakpur,Hill,Central,21,Saipu,21048
Ramechhap,Janakpur,Hill,Central,21,Salupati,21049
Ramechhap,Janakpur,Hill,Central,21,Sanghutar,21050
Ramechhap,Janakpur,Hill,Central,21,Sukajor,21051
Ramechhap,Janakpur,Hill,Central,21,Sunarpani,21052
Ramechhap,Janakpur,Hill,Central,21,Those,21053
Ramechhap,Janakpur,Hill,Central,21,Tilpung,21054
Ramechhap,Janakpur,Hill,Central,21,Tokarpur,21055
Dolakha,Janakpur,Mountain,Central,22,Alampu,22001
Dolakha,Janakpur,Mountain,Central,22,Babare,22002
Dolakha,Janakpur,Mountain,Central,22,Bhedapu,22003
Dolakha,Janakpur,Mountain,Central,22,Bhimeshwar Municipality,22004
Dolakha,Janakpur,Mountain,Central,22,Bhirkot,22005
Dolakha,Janakpur,Mountain,Central,22,Bhusaphedi,22006
Dolakha,Janakpur,Mountain,Central,22,Bigu,22007
Dolakha,Janakpur,Mountain,Central,22,Bocha,22008
Dolakha,Janakpur,Mountain,Central,22,Bulung,22009
Dolakha,Janakpur,Mountain,Central,22,Chankhu,22010
Dolakha,Janakpur,Mountain,Central,22,Chhetrapa,22011
Dolakha,Janakpur,Mountain,Central,22,Chilankha,22012
Dolakha,Janakpur,Mountain,Central,22,Chyama,22013
Dolakha,Janakpur,Mountain,Central,22,Dandakharka,22014
Dolakha,Janakpur,Mountain,Central,22,Dudhpokhari,22015
Dolakha,Janakpur,Mountain,Central,22,Phasku,22016
Dolakha,Janakpur,Mountain,Central,22,Gairimudi,22017
Dolakha,Janakpur,Mountain,Central,22,Gaurisankar,22018
Dolakha,Janakpur,Mountain,Central,22,Ghangsukathokar,22019
Dolakha,Janakpur,Mountain,Central,22,Hawa,22020
Dolakha,Janakpur,Mountain,Central,22,Japhe,22021
Dolakha,Janakpur,Mountain,Central,22,Jhule,22022
Dolakha,Janakpur,Mountain,Central,22,Jhyaku,22023
Dolakha,Janakpur,Mountain,Central,22,Jiri,22024
Dolakha,Janakpur,Mountain,Central,22,Jugu,22025
Dolakha,Janakpur,Mountain,Central,22,Kabhre,22026
Dolakha,Janakpur,Mountain,Central,22,Kalingchok,22027
Dolakha,Janakpur,Mountain,Central,22,Katakuti,22028
Dolakha,Janakpur,Mountain,Central,22,Khare,22029
Dolakha,Janakpur,Mountain,Central,22,Khopachagu,22030
Dolakha,Janakpur,Mountain,Central,22,Laduk,22031
Dolakha,Janakpur,Mountain,Central,22,Lakuridada,22032
Dolakha,Janakpur,Mountain,Central,22,Lamabagar,22033
Dolakha,Janakpur,Mountain,Central,22,Lamidada,22034
Dolakha,Janakpur,Mountain,Central,22,Lapilang,22035
Dolakha,Janakpur,Mountain,Central,22,Magapauwa,22036
Dolakha,Janakpur,Mountain,Central,22,Mali,22037
Dolakha,Janakpur,Mountain,Central,22,Malu,22038
Dolakha,Janakpur,Mountain,Central,22,Marbu,22039
Dolakha,Janakpur,Mountain,Central,22,Melung,22040
Dolakha,Janakpur,Mountain,Central,22,Mirge,22041
Dolakha,Janakpur,Mountain,Central,22,Namdu,22042
Dolakha,Janakpur,Mountain,Central,22,Orang,22043
Dolakha,Janakpur,Mountain,Central,22,Pawati,22044
Dolakha,Janakpur,Mountain,Central,22,Sahare,22045
Dolakha,Janakpur,Mountain,Central,22,Sailungeswor,22046
Dolakha,Janakpur,Mountain,Central,22,Sunakhani,22047
Dolakha,Janakpur,Mountain,Central,22,Sundrawati,22048
Dolakha,Janakpur,Mountain,Central,22,Suri,22049
Dolakha,Janakpur,Mountain,Central,22,Susmachhemawati,22050
Dolakha,Janakpur,Mountain,Central,22,Syama,22051
Dolakha,Janakpur,Mountain,Central,22,Thulopatal,22052
Sindhupalchok,Bagmati,Mountain,Central,23,Atarpur,23001
Sindhupalchok,Bagmati,Mountain,Central,23,Badegau,23002
Sindhupalchok,Bagmati,Mountain,Central,23,Bansbari,23003
Sindhupalchok,Bagmati,Mountain,Central,23,Banskharka,23004
Sindhupalchok,Bagmati,Mountain,Central,23,Baramchi,23005
Sindhupalchok,Bagmati,Mountain,Central,23,Barhabise,23006
Sindhupalchok,Bagmati,Mountain,Central,23,Baruwa,23007
Sindhupalchok,Bagmati,Mountain,Central,23,Batase,23008
Sindhupalchok,Bagmati,Mountain,Central,23,Bhimtar,23009
Sindhupalchok,Bagmati,Mountain,Central,23,Bhotasipa,23010
Sindhupalchok,Bagmati,Mountain,Central,23,Bhotenamlang,23011
Sindhupalchok,Bagmati,Mountain,Central,23,Bhotechaur,23012
Sindhupalchok,Bagmati,Mountain,Central,23,Choukati,23013
Sindhupalchok,Bagmati,Mountain,Central,23,Choutara,23014
Sindhupalchok,Bagmati,Mountain,Central,23,Dhumthang,23015
Sindhupalchok,Bagmati,Mountain,Central,23,Dubachour,23016
Sindhupalchok,Bagmati,Mountain,Central,23,Fatakshila,23017
Sindhupalchok,Bagmati,Mountain,Central,23,Fulpingdandagau,23018
Sindhupalchok,Bagmati,Mountain,Central,23,Fulpingkatti,23019
Sindhupalchok,Bagmati,Mountain,Central,23,Fulpingkot,23020
Sindhupalchok,Bagmati,Mountain,Central,23,Gati,23021
Sindhupalchok,Bagmati,Mountain,Central,23,Ghorthali,23022
Sindhupalchok,Bagmati,Mountain,Central,23,Ghuskun,23023
Sindhupalchok,Bagmati,Mountain,Central,23,Gloche,23024
Sindhupalchok,Bagmati,Mountain,Central,23,Gumba,23025
Sindhupalchok,Bagmati,Mountain,Central,23,Gunsakot,23026
Sindhupalchok,Bagmati,Mountain,Central,23,Hagam,23027
Sindhupalchok,Bagmati,Mountain,Central,23,Haibung,23028
Sindhupalchok,Bagmati,Mountain,Central,23,Helumbu,23029
Sindhupalchok,Bagmati,Mountain,Central,23,Ichok,23030
Sindhupalchok,Bagmati,Mountain,Central,23,Irkhu,23031
Sindhupalchok,Bagmati,Mountain,Central,23,Jalbire,23032
Sindhupalchok,Bagmati,Mountain,Central,23,Jethal,23033
Sindhupalchok,Bagmati,Mountain,Central,23,Jyamire,23034
Sindhupalchok,Bagmati,Mountain,Central,23,Kadambas,23035
Sindhupalchok,Bagmati,Mountain,Central,23,Kalika,23036
Sindhupalchok,Bagmati,Mountain,Central,23,Karthali,23037
Sindhupalchok,Bagmati,Mountain,Central,23,Kiwool,23038
Sindhupalchok,Bagmati,Mountain,Central,23,Kubhinde,23039
Sindhupalchok,Bagmati,Mountain,Central,23,Kunchok,23040
Sindhupalchok,Bagmati,Mountain,Central,23,Langarche,23041
Sindhupalchok,Bagmati,Mountain,Central,23,Lisankhu,23042
Sindhupalchok,Bagmati,Mountain,Central,23,Listikot,23043
Sindhupalchok,Bagmati,Mountain,Central,23,Mahankal,23044
Sindhupalchok,Bagmati,Mountain,Central,23,Maneswor,23045
Sindhupalchok,Bagmati,Mountain,Central,23,Mankha,23046
Sindhupalchok,Bagmati,Mountain,Central,23,Marming,23047
Sindhupalchok,Bagmati,Mountain,Central,23,Melamchi,23048
Sindhupalchok,Bagmati,Mountain,Central,23,Motang,23049
Sindhupalchok,Bagmati,Mountain,Central,23,Nawalpur,23050
Sindhupalchok,Bagmati,Mountain,Central,23,Pagretar,23051
Sindhupalchok,Bagmati,Mountain,Central,23,Palchok,23052
Sindhupalchok,Bagmati,Mountain,Central,23,Pangtang,23053
Sindhupalchok,Bagmati,Mountain,Central,23,Petaku,23054
Sindhupalchok,Bagmati,Mountain,Central,23,Pipaldanda,23055
Sindhupalchok,Bagmati,Mountain,Central,23,Piskar,23056
Sindhupalchok,Bagmati,Mountain,Central,23,Ramche,23057
Sindhupalchok,Bagmati,Mountain,Central,23,Sangachok,23058
Sindhupalchok,Bagmati,Mountain,Central,23,Sanusiruwari,23059
Sindhupalchok,Bagmati,Mountain,Central,23,Selang,23060
Sindhupalchok,Bagmati,Mountain,Central,23,Sikharpur,23061
Sindhupalchok,Bagmati,Mountain,Central,23,Sindhukot,23062
Sindhupalchok,Bagmati,Mountain,Central,23,Sipapokhare,23063
Sindhupalchok,Bagmati,Mountain,Central,23,Sipalkavre,23064
Sindhupalchok,Bagmati,Mountain,Central,23,Sunkhani,23065
Sindhupalchok,Bagmati,Mountain,Central,23,Syaulebazar,23066
Sindhupalchok,Bagmati,Mountain,Central,23,Talramarang,23067
Sindhupalchok,Bagmati,Mountain,Central,23,Tatopani,23068
Sindhupalchok,Bagmati,Mountain,Central,23,Tauthali,23069
Sindhupalchok,Bagmati,Mountain,Central,23,Tekanpur,23070
Sindhupalchok,Bagmati,Mountain,Central,23,Thakani,23071
Sindhupalchok,Bagmati,Mountain,Central,23,Thampalchhap,23072
Sindhupalchok,Bagmati,Mountain,Central,23,Thanpalkot,23073
Sindhupalchok,Bagmati,Mountain,Central,23,Thokarpa,23074
Sindhupalchok,Bagmati,Mountain,Central,23,Thulodhading,23075
Sindhupalchok,Bagmati,Mountain,Central,23,Thulopakhar,23076
Sindhupalchok,Bagmati,Mountain,Central,23,Thulosirubari,23077
Sindhupalchok,Bagmati,Mountain,Central,23,Thumpakhar,23078
Sindhupalchok,Bagmati,Mountain,Central,23,Yamunadanda,23079
